video_id,video_title,categoryId,category,tags,published_date,thumbnails_medium_url,description,channel_id,crawled_time
KOT_zmtd80A,Keindahan Indonesia.  Wisata klenteng Sam Poo Kong,19,Travel & Events,Not found,2020-09-13 05:59:41,https://i.ytimg.com/vi/KOT_zmtd80A/mqdefault.jpg,"Keindahan Indonesia.  Wisata klenteng Sam Poo Kong
Indonesia tidak hanya terkenal dengan keindahan alamnya, tetapi juga dengan keindahan sejarahnya. salah satu keindahan sejarah di Indonesia adalah tempat wisata klenteng Sam Poo Kong.
Klenteng Sam Poo Kong adalah salah satu destinasi wisata yang mempunyai luas area mencapai 3,6 hektar yang sudah terkenal hingga penjuru dunia. Hal ini dibuktikan dengan banyaknya wisatawan domestik maupun mancanegara yang datang ke klenteng tertua di Kota Semarang ini.
Kelenteng ini pada jaman dahulu dibangun untuk mengenang Zheng He (Laksamana Cheng Ho). Sekarang tempat ini dijadikan tempat peringatan dan pemujaan atau bersembahyang serta tempat untuk berziarah. 
selain tempat pemujaan di  klenteng Sam Poo Kong setiap tahun sering diadakan Festival.
#madevatv #sampookong #destinasiwisata #pariwisata 
0:00 Tempat Pembelian Tiket Masuk
0:34 Pintu Masuk Klenteng Sam Poo Kong
1:45 Bangunan bersejarah di area Klenteng Sam Poo Kong
2:36 Tempat Berfoto
2:47 Tempat membeli Souvenir
2:58 Tempat Kuliner

Music : bensound & Youtube

Salam,

MADEVA TV",UC9g9s9mwNYXmi9xoAboHw1A,2022-09-22 11:25:47
DQzJbl67hGU,"Apa sebenarnya Agama  Laksamana Cheng Ho, Pemaparan Syaykh Al Zaytun tentang  Cheng Ho yang Toleran,",22,People & Blogs,Not found,2022-03-13 18:47:27,https://i.ytimg.com/vi/DQzJbl67hGU/mqdefault.jpg,Pemaparan Syaykh Al Zaytun tentang Laksamana Cheng Ho yang Toleran,UCRPwW1SQOHRI7nwoyTgmL9w,2022-09-22 11:25:47
CBRSBl66dow,"Gie Say, Malam Seni Perayaan Kedatangan Sam Po Kong",19,Travel & Events,Not found,2016-07-31 14:15:55,https://i.ytimg.com/vi/CBRSBl66dow/mqdefault.jpg,"Perayaan dan Arak-arakan Sam Po Kong Semarang 2016
Perayaan HUT Kedatangan Yang Mulia Kongco
Sam Poo Tay Djien/Laksamana Ceng Ho/ Zeng He/Sam Poo KongKong
di Klenteng Tay Kak Sie dan Klenteng Sam Poo

playlist: https://goo.gl/CYBCKj

tag: perayaan sam poo kong 2016, perayaan sam poo besar 2016, arak-arakan laksamana ceng ho, hut kedatangan ceng ho semarang,",UC_cb1YxqCMlQQDJsyDIlBzQ,2022-09-22 11:25:47
YZLN9FFtAac,Menelusuri Jejak Laksamana Cheng Ho di Semarang,10,Music,Not found,2016-02-08 07:22:05,https://i.ytimg.com/vi/YZLN9FFtAac/mqdefault.jpg,"Menelusuri jejak Laksamana Cheng Ho di Klenteng Sam Poo Kong di Semarang, Jawa Tengah, yang sarat nilai sejarah.",UC_4JrNf_huJPquzPDtf88mw,2022-09-22 11:25:47
SW28lqFk1AE,Keren Memukau Penampilan Barongsai & Naga Liong Naga Doreng ARHANUD di Festival Arak-arakan Cheng Ho,19,Travel & Events,Not found,2022-07-30 05:18:02,https://i.ytimg.com/vi/SW28lqFk1AE/mqdefault.jpg,"Festival Arak-arakan Cheng Ho ke 617/2022

Sabtu 30 JULI 2022 di mulai dari Kenteng Tay Kak Sie sampai dengan puncak acara di Klenteng Agung Sam Poo Kong, Semarang, Jawa Tengah

Mengenang jasa Laksamana Cheng Ho  dengan menggelar event tahunan Festival Cheng Ho di Klenteng Agung Sam Poo Kong, Kota Semarang Jawa Tengah pada 
Sabtu, 30 Juli 2022. 
Dimeriahkan dengan atraksi menarik seperti Arak-arakan Budaya, Barongsai, Reog, Rampak Buto dan tari Tradisional. 
Ayo datang dan saksikan kemeriahan Festival Arak-arakan Cheng Ho 2022

#sampookongtemple #sampookong_liburan #sampookongsemarang #sampookong #wisatajawatengah #wisatasemarang #arakarakan #event #eventsemarang #festival",UCoH3OVV7GXhEQH21AOQpNZw,2022-09-22 11:25:48
156uFgHrZsw,🌍 semarang jawa tengah sam poo kong #shorts 🇮🇩,22,People & Blogs,Not found,2021-10-16 23:46:14,https://i.ytimg.com/vi/156uFgHrZsw/mqdefault.jpg,"sam poo kong semarang jawa tengah 🇮🇩
#sampookong 
#semarang 
#jawatengah 
#indonesia",UCQCZaotcsuH8LG8hoKN5Amw,2022-09-22 11:25:48
HPHmj1P1k6Q,"Wisata Indonesia ala Luar Negeri, Sam Po Kong Semarang",22,People & Blogs,Not found,2018-11-15 17:30:01,https://i.ytimg.com/vi/HPHmj1P1k6Q/mqdefault.jpg,,UCgBwU8iZ22A4Dly9OyYeYIQ,2022-09-22 11:25:48
O0wOH0byhyY,"Wisata Sam Poo Kong Semarang, Jejak Langkah Cheng Ho Laksamana Muslim dari Negri China",22,People & Blogs,Not found,2021-10-02 09:40:52,https://i.ytimg.com/vi/O0wOH0byhyY/mqdefault.jpg,"Klenteng Sam Poo Kong merupakan tempat persinggahan Laksamana Cheng Ho di kota Semarang , di tempat ini terdapat patung Laksamana Cheng Ho yg tertinggi di Dunia selain itu terdapat juga makam Kyai  Juru mudi yg juga beragama islam
Laksamana Cheng Ho berperan besar dalam penyebaran agama islam di Indonesia karena dia yg membawa syeh Quro dan Syeh Nurjati ke Kerawang dan Cirebon.
selamat menyaksikan",UClPTgcuflcUFuWVteebZkzA,2022-09-22 11:25:48
i18VL0COf5Q,Makam Tokoh Muslim Kyai Juru Mudi Jadi Situs Bersejarah di Klenteng Sam Poo Kong,25,News & Politics,Not found,2019-07-24 14:10:31,https://i.ytimg.com/vi/i18VL0COf5Q/mqdefault.jpg,"Ada Ragam Situs Bersejarah Tersimpan Di Kompleks Klenteng Sampoo Kong Semarang. Salah Satunya Makam Kyai Juru Mudi, Seorang Tokoh Muslim Yang Menahkodai Kapal Besar Laksamana Cheng Ho Saat Menjelajahi Nusantara.",UCHclKwGnyA8YGfR7pY---gw,2022-09-22 11:25:48
8Fugl2COasw,"Wisata Klenteng Sam Poo Kong, Semarang, Indonesia (Cinematic)",19,Travel & Events,Not found,2017-01-07 22:47:31,https://i.ytimg.com/vi/8Fugl2COasw/mqdefault.jpg,"Kelenteng Gedung Batu Sam Po Kong adalah sebuah petilasan, yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama islam yang bernama Zheng He / Cheng Ho. Terletak di daerah Simongan, sebelah barat daya Kota Semarang.

Music by: Mattia Cupelli - Touch

Samsung Galaxy A3 2015
Fotopro Flexible Tripod
1980 x 1080, 30fps",UCIpfbA29uwB_h9W-ym1FldA,2022-09-22 11:25:49
k1S48JMh9y0,"SEJARAH ISLAM DI TIONGKOK 1.400 TAHUN SILAM, ZAMAN KHULAFAURRASYIDIN KE 3 UTSMAN BIN AFFAN RA",27,Education,Not found,2021-06-25 11:07:55,https://i.ytimg.com/vi/k1S48JMh9y0/mqdefault.jpg,"Sejarah masuknya agama islam di negeri China 1.400 tahun silam.

Sejarawan kontemporer Chen Yuan. Menurutnya, Islam diperkenalkan di China pada tahun kedua kaisar Yonghui dari Dinasti Tang 651 Masehi. Chen Yuan menemukan catatan aktual Sejarah Tang dan ‘Cefu Yuanghui artinya sebagai Panduan buku.

Berdasarkan catatan tersebut diketahui, pada tahun kedua kekaisaran Yonghui, kaisar Gaozong dari Dinasti Tang, Khalifah ketiga Arabia Uthman bin Affan radiallahu anhum yakni tahun 644-656 Masehi mengirim utusan diplomatik ke Chang’an, ibu kota Tang, untukmemperkenalkan kekhalifahan Islam.

Sejarah Masuknya Islam di Cina.

Agama Islam telah hadir di Cina lebih dari 1400 tahun yang lampau. Dalam hal ini terdapat beberapa teori mengenai kedatangan  Islam di Cina. Teori yang pertama mengatakan bahwa, Islam telah dibawa oleh para sahabat yang di utus oleh Nabi Muhammad. 

Untuk berdakwah ke Cina. Mereka diutus ke Cina sebagai salah satu misi dakwah Nabi untuk menyampaikan risalah Islam ke negara lain. 

Jarak antara Mekkah dengan Cina adalah sangat jauh. Pada waktu itu hanya ada dua cara untuk sampai ke Cina yaitu melalui perjalanan darat dan satu lagi melalui perjalanan laut.

Kedua perjalanan tersebut mempunyai risiko tersendiri. Para Sahabat telah menggunakan perjalanan darat dan mereka telah berdakwah di sepanjang perjalanan tersebut. Di setiap tempat mereka singgah, di situlah akhirnya muncul pusat-pusat penempatan umat Islam. 

Oleh sebab itulah pengaruh dan perkembangan Islam begitu cepat di sebelah barat negara Cina di bandingkan dengan sebelah timur. Malahan banyak makam para Sahabat tersebut sampai sekarang masih bisa ditemui di kawasan barat negara Cina. Jalur yang mereka lalui dikenal dengan Jalur Sutra.

Teori kedua adalah melalui Jalur perkawinan, di mana kalau diperhatikan wajah-wajah mereka sangat mirip dengan wajah orang Arab, Parsi, Turki, Uzbekistan, Afganistan dan ada yang kelihatan seperti orang Pakistan. 

Wajah-wajah mereka tersebut menunjukkan mereka mempunyai darah campuran dengan masyarakat yang tinggal di Timur Tengah dengan muka yang putih kemerahan dengan hidung yang mancung. Perkawinan di antara bangsa tersebut telah membantu mempercepat perkembangan dan penerimaan Islam di kalangan masyarakat Cina. 

Pembauran peradaban China dan Islam tersebut melahirkan budaya damai, toleransi dan saling menghargai di masyarakat tiongkok kala itu. Islam diterima dengan senang hati dari berbagai dinasti cina.

Hingga datanglah pengaruh kolonialisme Barat di Cina yang berusaha melemahkan persatuan rakyat Tiongkok ketika itu. Terjadi upaya politik belah bambu, adu domba yang sifatnya menyudutkan agama Islam yang dikenal anti penjajahan.

Jika kita membaca sejarah Tiongkok, sejumlah pahlawan Tiongkok yang menolak penjajahan justru terdiri Ulama Ulama Islam disana. Karena ajaran Islam memang menolak segala bentuk penjajahan manusia kepada manusia lainnya.

Akan tetapi, apakah rejim komunis China hari ini masih mengingat dan menghargai sejarah itu?

Selanjutnya teori ketiga adalah melalui jalur perdagangan Lada. Jalur ini dipergunakan oleh saudagar Arab yang melakukan perdagangan melalui laut. Para pedagang ini menjual hasil dagangannya di pelabuhan-pelabuhan yang terletak di Selatan Cina terutama di Bandar Kanton. 

Salah satu kesan akan kedatangan para pedagang tersebut adalah berdirinya masjid-masjid lama di Guangzhou. Begitu pula dengan peninggalan batu nisan yang telah berukir dengan kaligrafi Arab yang indah yang bisa didapatkan di lokasi itu. 

Jalur ini juga telah digunakan oleh Laksamana Cheng Ho untuk melancarkan ekspedisinya ke negara-negara lain. Bahkan pedagang dari India juga menggunakan jalur ini untuk sampai ke negeri Tirai Bambu.

Mengenai perkenalan awal Islam di Tiongkok sebutan untuk Negeri Cina, dalam hal ini terdapat beberapa penanggalan yang berbeda, namun menurut catatan resmi dari Dinasti Tang  tahun 618-905 Masehi, dan catatan yang sama di dalam A Brief History of the Introduction of Islam to China, karya Chen Yuen, menyatakan bahwa hal itu terjadi pada tahun ke-2 dari pemerintahan Kaisar Yong Hui, yakni sekitar tahun 30 Hijriyah atau 651 Masehi. Dinyatakan bahwa pada tahun itulah pertama kali dari delegasi yang dikirim oleh Utsman Bin Affan ke Tiongkok.

Dinasti Tang di Tiongkok dibangun oleh Li Yuan, yang dipanggil Kaisar Tai Tsu tahun 618-626 M, digantikan oleh putranya Li Shih Min yang dipanggil Kaisar Tai Tsung 627-649 M, masa perkembangan  kebudayaan, kesusastraan dan kesenian di Tiongkok. 

Pada masa Kaisar inilah Nabi besar Muhammad tahun 570-632 Masehi mengucapkan sabda yang terkenal itu, yang berbunyi: Uthlubul ‘ilma  wa-lau bilshin artinya Tuntutlah ilmu walau ke negeri Cina. 

Sepeninggal Nabi Besar Muhammad, pasukan Islam pada tahun 636 Masehi. Merebut ibukota imperium Parsi, Ctesiphon, dan pada tahun 641 Masehi. Telah menguasai seluruh wilayah imperium Parsi sampai ke perbatasan Thian Shan di Asia Tengah.

#SejarahIslamTiongkok #SejarahIslamAsiaChina #MinhajulMuslim",UCLQq6bN2MBFFO9lUCp-978Q,2022-09-22 11:25:49
l9gRC5khy2I,Kelenteng Sam Poo Kong | Semarang,22,People & Blogs,Not found,2022-03-17 06:06:28,https://i.ytimg.com/vi/l9gRC5khy2I/mqdefault.jpg,"haiiiii guys jadi kali ini aku berkunjung ke kelenteng sam poo kong yang ada di Semarang ...
Langsung intip Videonya yukkk 


previous vlogs 
Kota Lama Semarang  https://youtu.be/IkUAggrwU58

#sampookong #wisatasemarang #semarang #kelenteng",UC_DBhAsTsrNPrkLRJQwZzcA,2022-09-22 11:25:49
vsQCzW6BueI,Masjid Cheng Ho,24,Entertainment,Not found,2015-01-06 06:07:39,https://i.ytimg.com/vi/vsQCzW6BueI/mqdefault.jpg,"Jalan-jalan ke Palembang rasanya kurang lengkap tanpa mengunjungi Masjid Cheng Ho. Dengan postur masjid yang megah dan unik karena menyerupai kelenteng, Masjid Cheng Ho dibangun untuk menjaga hubungan baik antara masyarakat keturunan Tionghoa dengan masyarakat Palembang. Masjid yang didominasi warna merah dan hijau ini juga menjadi tempat untuk memperdalam ajaran agama Islam dan memperkenalkannya kepada masyarakat luas. 

Cheng Ho sendiri adalah seorang panglima angkatan laut muslim Tingkok di abad ke-15. Atas sejarah itulah, sebagai bentuk penghormatan warga muslim Tionghoa yang tergabung dalam Persatuan Islam Tionghoa Indonesia (PITI) Palembang berinisiatif membangun masjid ini. Yuk, lihat lebih dekat keunikan masjid Cheng Ho!",UCu4kAVdaLhX-9UZt1f9-ARg,2022-09-22 11:25:49
PX1pJurwHLM,Musik Tradisional Khas Mandarin Arak-arakan Sam Poo Kong,19,Travel & Events,Not found,2016-08-01 06:19:13,https://i.ytimg.com/vi/PX1pJurwHLM/mqdefault.jpg,"Perayaan dan Arak-arakan Sam Po Kong Semarang 2016
Perayaan HUT Kedatangan Yang Mulia Kongco
Sam Poo Tay Djien/Laksamana Ceng Ho/ Zeng He/Sam Poo Kong
di Klenteng Tay Kak Sie dan Klenteng Sam Poo Kong

playlist: https://goo.gl/CYBCKj

tag: perayaan sam poo kong 2016, perayaan sam poo besar 2016, arak-arakan laksamana ceng ho, hut kedatangan ceng ho semarang,",UC_cb1YxqCMlQQDJsyDIlBzQ,2022-09-22 11:25:49
E6l79btAqy0,▶️SEJARAH CHINA - KAISAR PERTAMA DINASTI MING 【明朝】: KAISAR HONGWU 【洪武帝】 -ZHU YUANZHANG 【朱元璋】 Eng_sub,27,Education,Not found,2021-11-02 13:19:44,https://i.ytimg.com/vi/E6l79btAqy0/mqdefault.jpg,"Dinasti Ming atau Kekaisaran Ming atau Ming Chao [明朝] memerintah di daratan Tiongkok dari tahun 1368 – 1644. Pada Dinasti Ming inilah Laksamana Cheng Ho atau Zheng He [郑和] melakukan beberapa ekspedisi pelayaran besar mengarungi dunia, termasuk singgah di Nusantara.

Kaisar pertama sekaligus pendiri Dinasti Ming adalah Zhu YuanZhang [朱元璋], periode kekaisarannya disebut periode HongWu [洪武], oleh karenanya disebut sebagai HongWu Di [洪武帝], yang artinya Kaisar HongWu.

Mungkin kalian akan kaget bahwa sepanjang sejarah dinasti Tiongkok, Kaisar HongWu ini adalah satu-satunya kaisar yang berasal dari keluarga yang kelasnya paling rendah di waktu itu, bahkan Kaisar HongWu pernah menjadi pengemis. 

Lalu bagaimana kisah perjalanan hidupnya dari pengemis hingga menjadi pendiri dan Kaisar pertama Dinasti Ming? Yuk kita ikuti.


===================================================================
Ming Dynasty or Ming Empire or Ming Chao [明朝] ruled China from 1368 – 1644.
It was in the Ming Dynasty that Admiral Zheng He [郑和] did several great sea voyages around the world, including a stopover in the Nusantara (now: Indonesia Archipelago).

The first emperor and founder of the Ming Dynasty was Zhu YuanZhang [朱元璋], his imperial period is called the HongWu period [洪武], hence the name HongWu Di [洪武帝] which means Emperor HongWu.

Maybe you will be surprised that throughout the history of the China dynasty, HongWu Emperor is the only emperor who came from the lowest class family at that time, HongWu Emperor even had been a beggar.

Then how is the story of his life journey from a beggar, to become the founder and first Emperor of the Ming Dynasty?
Let's find out!



0:00 Intro Dinasti Ming【明朝】- Kaisar HongWu【洪武帝】
1:00 Masa Kecil Kaisar HongWu【洪武帝】
2:24 Menjadi Bhiksu Dahulu, Menjadi Kaisar kemudian
3:14 Pemberontakan Turban Merah【红巾起义】
3:59 Surat Pengubah Nasib dari Tang He【汤和】
4:15 Bergabung dengan Pasukan Turban Merah
5:05 Menantu Angkat Panglima Guo ZiXin【郭子兴】
6:08 Menguasai Chuzhou【滁州】
6:50 Menguasai HeXian【和县】& TaiPingLu【太平路】 
7:00 Menjadi Wakil Panglima Tertinggi【副元帅】
7:35 Menguasai JiQingLu (NanJing) 集庆路（南京）
8:06 Chen YouLiang【陈友谅】 & Zhang SiCheng【张士诚】
8:40 The Defense Battle of HongDu【洪都保卫战】
9:10 The Battle of Poyang Lake 【鄱阳湖之战】
9:50 Menguasai WuChang【武昌】& PingJiangLu【平江路】
10:08 Kaisar Song【宋帝】- Han LinEr【韩林儿】 tewas
10:31 Penaklukan Sisa Dinasti Yuan Mongol 【蒙古-元朝】
10:57 Naik Takhta Menjadi Kaisar HongWu【洪武帝】  
11:19 Outro Kaisar HongWu【洪武帝】

Narasi sejarah berdasarkan sumber sekunder dan/atau sumber primer untuk dilakukan crosscheck, bukan berdasarkan plot cuplikan film dalam video; cuplikan film hanya ilustrasi.

Youtube: youtube.com/c/Encyclostory?sub_confirmation=1
Facebook : https://www.facebook.com/Encylostory
Instagram : https://www.instagram.com/encyclostory/


Ishikari Lore, Finding Movement, Asian Drums by Kevin MacLeod,
Cinematic (Sting) by Twin Musicom  is licensed under a Creative Commons Attribution 4.0 license. https://creativecommons.org/licenses/by/4.0/
http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100192
http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100693
http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100719
http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100396
http://www.twinmusicom.org/ 

laksamana chengho
sejarah dinasti cina 
kaisar dinasti ming 
sejarah dinasti china 
sejarah cina kuno

#encyclostory",UCSj8T0w90RLOAQWrn_dEE4A,2022-09-22 11:25:49
73A5vwCEH8E,Taman Sahabat || Laksamana Cheng Ho Temple || sarawak Malaysia,22,People & Blogs,Not found,2021-09-07 16:01:49,https://i.ytimg.com/vi/73A5vwCEH8E/mqdefault.jpg,"traveling & food 
#tamansahabat #kuchingsarawak #masacovid19 #sarawakfood #travelingsarawak",UCOrIpxCPzHhIHrV_ASUlseg,2022-09-22 11:25:49
B9PlRBr3sYg,"Nonton Barongsai di Kelenteng Sam Poo Kong, Semarang | Elvi Susanti Channel",22,People & Blogs,Not found,2022-02-20 04:44:09,https://i.ytimg.com/vi/B9PlRBr3sYg/mqdefault.jpg,"Kelenteng Gedung Kuno Sam Poo Kong yaitu bekas tempat persinggahan dan pendaratan pertama seorang Laksamana Tiongkok beragama Islam yang bernama Zheng He/Cheng Ho. Tidak semua anak buah kapal beragama Islam. Kompleks Sam Po Kong berada di daerah Simongan, sebelah barat daya Kota Semarang. 

Kelenteng ini disebut Gedung Batu karena bentuknya merupakan gua batu besar yang berada di sebuah bukit batu. Untuk mengenang Zheng He, masyarakat Indonesia keturunan Tionghoa membangun sebuah kelenteng. Sekarang tempat ini dijadikan tempat peringatan dan pemujaan atau bersembahyang serta tempat untuk berziarah.

#ElviSusantiChannel #Vlog #Semarang",UCdKekkOCwMX4Q6lztmg_MyA,2022-09-22 11:25:50
e3WxQmpIaRk,Aksi 3 Gendawangan Meriahkan Festival Cheng Ho 2019 Di Semarang,24,Entertainment,Not found,2019-08-03 21:48:56,https://i.ytimg.com/vi/e3WxQmpIaRk/mqdefault.jpg,"Festival Cheng Ho 2019 kembali diadakan di kelenteng agung Sampookong Semarang.
Kali ini 3 gendawangan tampil menghibur penonton yang memadati Plasa Sampokong.",UCwhtdBQ4AMJQuIhnavnmNmA,2022-09-22 11:25:50
B7pOAqvseRY,[FULL] Blak-blakan Presiden Jokowi: Dari Jenderal Sambo Sampai Pilpres 2024 | tvOne,25,News & Politics,Not found,2022-08-17 15:31:02,https://i.ytimg.com/vi/B7pOAqvseRY/mqdefault.jpg,"Jakarta, https://www.tvOnenews.com - Menyambut Hari Ulang Tahun ke-77 Republik Indonesia, tvOne menayangkan Wawancara Khusus Pemimpin Redaksi tvOne, Karni Ilyas dengan Presiden Republik Indonesia, Joko Widodo membahas berbagai tema di antaranya Jenderal Sambo, Konflik Rusia & Ukraina, Ketahanan Pangan Nasional, G-20, IKN, Penanggulangan Covid-19 hingga Pemilu 2024.

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live",UCER4rvDnRBPr_ncYW4UCZjg,2022-09-22 11:25:50
S2tAZ4cuIao,✔Laksamana Kuemala Hayati - 01,22,People & Blogs,Not found,2017-03-23 19:20:00,https://i.ytimg.com/vi/S2tAZ4cuIao/mqdefault.jpg,🌟📹 Sejarah & Dokumentari 🏆🌟,UCFGhI67OcDlD9Fm1oeTUxkw,2022-09-22 11:25:50
pYlL2qR_2Jw,Masjid Cheng Ho Indonesia,22,People & Blogs,Not found,2016-11-07 05:39:11,https://i.ytimg.com/vi/pYlL2qR_2Jw/mqdefault.jpg,"Judul : Cheng Ho
Musik Asal : Tian Lu
Syair diubah oleh : HMY Bambang Sujanto
(Pendiri Masjid Muhammad Cheng Ho Indonesia)
Penyanyi : Huang Jia Jia",UC7cDUW87S2ZntGC3Axo2cLQ,2022-09-22 11:25:50
dPgw3Jpf-5I,"Ceramah Ustadz Abdul Somad di Masjid Muhammad Cheng Hoo Gowa Makasar, Sulawesi Selatan",1,Film & Animation,Not found,2018-01-11 00:11:54,https://i.ytimg.com/vi/dPgw3Jpf-5I/mqdefault.jpg,"Tabligh Akbar ""Masjid Sumber Peradaban"". Masjid Muhammad Cheng Hoo Gowa Makasar, Sulawesi Selatan. 7/11/2017.",UCeuHDsuwiBwLB08gui68afg,2022-09-22 11:25:50
